,age,job,marital,education,housing,loan,month,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,label
239,51,retired,married,professional.course,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
240,47,blue-collar,married,basic.6y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
241,56,technician,married,basic.4y,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
242,53,admin.,married,basic.9y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
243,36,blue-collar,married,basic.9y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
244,42,blue-collar,divorced,basic.9y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
245,44,blue-collar,divorced,basic.6y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
246,39,housemaid,married,basic.9y,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1
247,37,admin.,single,high.school,yes,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
248,36,services,married,high.school,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
249,42,management,divorced,university.degree,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
250,31,admin.,married,high.school,yes,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
251,53,technician,divorced,professional.course,no,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
252,45,blue-collar,married,basic.4y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
253,37,technician,single,professional.course,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
254,47,self-employed,married,professional.course,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
255,49,blue-collar,divorced,high.school,no,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
256,36,admin.,married,university.degree,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
257,35,services,divorced,high.school,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
258,38,services,single,high.school,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
259,50,blue-collar,divorced,high.school,no,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
260,59,retired,married,professional.course,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
261,42,admin.,married,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
262,40,admin.,married,basic.6y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
263,57,housemaid,divorced,basic.4y,yes,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
264,42,admin.,married,university.degree,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
265,41,blue-collar,married,basic.4y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
266,54,management,divorced,university.degree,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
267,27,admin.,single,university.degree,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
268,36,admin.,married,high.school,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
269,58,blue-collar,married,professional.course,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
270,40,management,married,university.degree,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
271,34,admin.,single,basic.9y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
272,33,admin.,divorced,high.school,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
273,56,retired,married,basic.6y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
274,42,blue-collar,married,basic.9y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
275,43,services,married,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
276,54,management,single,basic.9y,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
277,53,admin.,single,basic.6y,yes,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
278,40,services,married,basic.6y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
279,54,technician,married,professional.course,yes,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
280,40,housemaid,single,professional.course,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
281,26,admin.,single,university.degree,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
282,33,admin.,married,high.school,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
283,35,blue-collar,married,basic.9y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
284,36,admin.,married,high.school,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
285,29,services,single,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
286,36,blue-collar,married,basic.9y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
287,35,management,married,high.school,yes,no,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
288,50,self-employed,single,university.degree,no,yes,may,5,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
289,46,services,married,high.school,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
290,49,entrepreneur,married,high.school,yes,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
291,42,technician,single,professional.course,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
292,36,blue-collar,single,high.school,yes,yes,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
293,55,blue-collar,married,basic.9y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
294,41,management,married,university.degree,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
295,57,management,married,professional.course,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
296,32,services,single,high.school,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
297,49,admin.,married,basic.9y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
298,58,blue-collar,divorced,basic.4y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
299,52,technician,married,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
300,50,services,divorced,professional.course,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
301,41,blue-collar,single,basic.9y,yes,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
302,33,entrepreneur,married,university.degree,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
303,57,blue-collar,married,basic.4y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
304,48,blue-collar,married,basic.6y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
305,55,technician,married,professional.course,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
306,38,management,married,university.degree,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
307,38,services,married,high.school,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
308,53,admin.,married,university.degree,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
309,43,unemployed,single,university.degree,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
310,36,blue-collar,single,high.school,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
311,32,blue-collar,married,basic.9y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
312,33,services,married,basic.4y,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
313,58,entrepreneur,married,basic.4y,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
314,40,unemployed,divorced,high.school,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
315,57,management,married,university.degree,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
316,45,technician,married,high.school,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
317,42,blue-collar,married,basic.4y,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
318,46,admin.,married,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
319,36,technician,married,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
320,41,self-employed,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
321,57,admin.,divorced,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
322,49,blue-collar,married,basic.9y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
323,56,management,divorced,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
324,37,blue-collar,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
325,37,blue-collar,married,basic.9y,no,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
326,46,admin.,single,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
327,22,blue-collar,single,basic.9y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
328,43,services,married,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
329,41,technician,married,basic.6y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
330,38,admin.,single,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
331,33,admin.,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
332,49,admin.,married,university.degree,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
333,33,admin.,married,basic.9y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
334,34,management,single,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
335,59,management,married,basic.4y,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
336,41,self-employed,married,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
337,48,housemaid,married,basic.6y,yes,yes,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
338,44,services,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1
339,50,management,married,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
340,35,admin.,married,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
341,42,admin.,married,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
342,45,admin.,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
343,36,technician,married,professional.course,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
344,56,services,married,high.school,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
345,29,blue-collar,divorced,basic.4y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
346,41,self-employed,married,university.degree,yes,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
347,42,blue-collar,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
348,52,services,single,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
349,31,blue-collar,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
350,43,unemployed,married,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
351,36,blue-collar,married,basic.4y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
352,42,entrepreneur,married,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
353,52,services,divorced,basic.6y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
354,39,admin.,married,high.school,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
355,36,services,married,high.school,no,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
356,42,blue-collar,married,basic.9y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
357,41,admin.,married,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
358,55,technician,married,basic.4y,no,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
359,30,blue-collar,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
360,45,entrepreneur,married,basic.4y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
361,51,blue-collar,married,basic.4y,yes,yes,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
362,39,self-employed,single,basic.9y,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
363,47,admin.,married,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
364,27,services,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
365,34,technician,single,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
366,57,blue-collar,married,basic.4y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
367,43,entrepreneur,married,basic.4y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
368,49,blue-collar,married,basic.4y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
369,39,management,married,university.degree,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
370,38,blue-collar,married,basic.4y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
371,49,blue-collar,married,basic.9y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
372,58,management,married,basic.6y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
373,43,technician,married,professional.course,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
374,31,services,married,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
375,43,self-employed,divorced,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
376,43,self-employed,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
377,30,self-employed,single,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
378,27,services,single,professional.course,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
379,37,technician,married,professional.course,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
380,46,housemaid,married,basic.9y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
381,35,blue-collar,married,professional.course,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
382,47,admin.,divorced,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
383,40,technician,married,professional.course,no,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
384,26,housemaid,married,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
385,32,blue-collar,divorced,basic.9y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
386,45,management,married,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
387,34,admin.,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
388,42,technician,married,professional.course,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1
389,57,technician,married,basic.4y,no,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
390,57,technician,married,basic.4y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
391,38,blue-collar,married,basic.4y,no,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
392,57,technician,married,basic.4y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
393,28,student,single,basic.9y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
394,60,management,married,university.degree,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
395,48,admin.,married,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
396,47,technician,married,professional.course,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
397,40,admin.,married,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
398,51,management,married,professional.course,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
399,48,unemployed,single,basic.4y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
400,54,housemaid,married,basic.4y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
401,40,blue-collar,married,basic.6y,no,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
402,44,admin.,single,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
403,42,technician,divorced,high.school,no,no,may,4,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
404,52,self-employed,married,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
405,31,blue-collar,single,basic.9y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
406,32,services,married,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
407,44,admin.,married,high.school,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
408,39,management,married,basic.6y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
409,57,management,married,professional.course,yes,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
410,52,admin.,married,basic.4y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
411,42,management,married,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1
412,43,management,married,professional.course,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
413,31,admin.,divorced,high.school,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
414,29,admin.,married,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
415,57,blue-collar,divorced,basic.4y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
416,44,blue-collar,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
417,39,blue-collar,married,basic.4y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
418,57,retired,married,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
419,37,technician,single,high.school,no,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
420,38,services,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
421,42,retired,married,basic.4y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
422,54,management,married,basic.6y,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
423,32,admin.,single,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
424,35,technician,married,professional.course,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
425,45,housemaid,married,professional.course,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
426,34,technician,married,university.degree,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
427,41,unemployed,married,basic.9y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
428,41,services,married,basic.9y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
429,36,blue-collar,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
430,38,technician,married,professional.course,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
431,35,admin.,divorced,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
432,53,admin.,married,professional.course,yes,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
433,51,admin.,married,basic.6y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
434,56,entrepreneur,married,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
435,33,admin.,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
436,51,services,divorced,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
437,39,services,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1
438,45,entrepreneur,married,university.degree,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
439,40,technician,single,university.degree,no,no,may,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
440,33,technician,married,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
441,47,blue-collar,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
442,48,blue-collar,married,basic.4y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
443,43,entrepreneur,married,high.school,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
444,37,management,married,university.degree,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
445,50,services,married,basic.9y,yes,yes,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
446,59,entrepreneur,married,high.school,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
447,42,housemaid,single,basic.4y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
448,52,blue-collar,married,basic.4y,no,no,may,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
449,38,blue-collar,married,basic.9y,no,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
450,39,blue-collar,married,basic.6y,yes,no,may,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
